id,name,party,position,state,state_id,district,district_id,state_district,incumbency,sv_pp,ine_profile,age,sex,webpage,social_media,prop_1,prop_2,prop_gender,ine_pp,sv_d,ine_d,webpage_d,social_media_d,facebook,instagram,twitter,youtube,tiktok,pan,pri,prd,pvem,pt,mc,morena,pan_pri_prd,pan_pri,pan_prd,pri_prd,pvem_pt_morena,pvem_pt,pvem_morena,pt_morena,total_counted,total_registered,earned_votes,prop_votes,prop_participation,win
110franpve,francisco ricardo sheffield padilla,pvem_pt_morena,sen,guanajuato,11,no aplica,0,11_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1238940430-T-1715691340.jpg,https://candidaturas.ine.mx/detalleCandidato/1744/2,57,m,NA,"https://www.facebook.com/sheffieldgto, https://twitter.com/sheffieldgto","creación del sistema nacional de capacitación para el trabajo. un trabajador mejor capacitado tiene mayores posibilidades de ser mejor remunerado. frente a un mundo laboral cada vez más competitivo, tecnológico y digital, es de vital importancia que las y los trabajadores mexicanos cuenten con las herramientas necesarias para aprovechar las oportunidades que traen consigo las históricas inversiones que llegan actualmente a nuestro país. además, guanajuato es el estado que peores condiciones laborales ofrece para las mujeres que de por sí tienen que enfrentarse a la brecha salarial y a los salarios más bajos del centro del país.","el sistema nacional de capacitación para el trabajo contempla: realizar un diagnóstico de la mano de obra mexicana y qué instrumentos le serán de mayor utilidad para desempeñar sus distintas labores (inglés, computación, finanzas, etc.). analizar la vocación económica de cada estado de la república y de su fuerza laboral: para focalizar los esfuerzos de capacitación en las necesidades y potencialidades de todas y cada una de las regiones del país. brindar una oferta robusta de cursos, diplomados y especializaciones (para todo tipo de áreas de conocimiento y habilidades), tanto de forma presencial como digital, para que la fuerza laboral reciba mejor capacitación. evaluar de manera constante el avance de la implementación y aprendizaje de los diversos programas de capacitación.","las dos principales propuestas están planteadas desde la perspectiva de género e incluyen medidas en esta materia. en el caso del sistema nacional de capacitación para el trabajo, contempla capacitar siempre con perspectiva de género para reducir las disparidades en industrias históricamente dominadas por los varones y garantizar condiciones económicas en igualdad. en el caso de la ley de inversión extranjera y desarrollo económico, se plantea formular un diagnóstico sobre los retos y realidades de las mujeres empresarias y emprendedoras del país. así como crear un mecanismo para que las empresas fundadas o dirigidas por mujeres tengan acceso a capital, capacitación y facilidades burocráticas.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1744.jpg,1,1,0,1,https://www.facebook.com/sheffieldgto,NA,https://twitter.com/sheffieldgto,NA,NA,1083431,163808,27018,132935,56080,196448,940451,0,0,0,0,38738,3743,11033,7064,2750840,4843368,1190044,0.4326111296912943,0.5679601467408629,1
110geovprd,geovanni jesus palacios barajas,prd,sen,guanajuato,11,no aplica,0,11_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/524579843-T-1713481307.jpg,https://candidaturas.ine.mx/detalleCandidato/2133/2,27,m,NA,"https://www.facebook.com/geovanni.jesus1?mibextid=zbwkwl, https://twitter.com/barajasvany?t=vzmysvcj0fcuieam-r4sig&s=09, https://www.instagram.com/vany_barajas/?igsh=mw5qaw45nmu2dmezaq3d3d","como senador tendría la oportunidad de trabajar en una legislación, que aborde problemas importantes en mi comunidad y en el país en general, como la reforma en el sistema de salud para garantizar un acceso equitativo y asequible para todos los ciudadanos. con ello trabajaremos en conjunto para lograr apoyos gubernamentales que acerquen a toda persona sin importar su recurso a una atención médica de alta calidad así como a los medicamentos esenciales para su recuperación, tratamiento o salud, llegar a todas las comunidades con especialistas en materia de salud mental y acercar las oportunidades a los más necesitados en materia de ayuda psicológica.","propongo la implementación de un programa nacional de educación tecnológica para preparar a nuestra labor para los desafíos del futuro. este programa incluiría la integración de la educación en habilidades digitales y tecnológicas en todos los niveles del sistema educativa, desde preescolar hasta la educación superior y la formación profesional, además promovería asociaciones entre instituciones educativas, empresas y organizaciones de la industria tecnológica para brindar oportunidades de aprendizaje práctico y experiencia laboral en campos, como la programación, la ciencia de datos, la inteligencia artificial, esta iniciativa no solo haría cerrar la brecha en habilidades digitales, sino que también impulsaría la innovación y el crecimiento económico.","propongo la implementación de políticas de igualdad de género en el ámbito laboral, mediante la promoción de la igualdad salarial y la eliminación de la discriminación de género en el lugar de trabajo, esto se lograría mediante la creación de leyes que exijan la transparencia salarial y la penalización de las empresas que paguen salarios inequitativos basados en el género, además promovería programas de capacitación y desarrollo profesional dirigidos específicamente a mujeres y grupos minoritarios, para fomentar la igualdad de oportunidades en el mercado laboral, esta propuesta no solo beneficiará a los grupos minoritarios, sino que también contribuiría a construir una sociedad más justa e inclusiva para todos.",https://candidaturas.ine.mx/cycc/img/fotocandidato/2133.jpg,1,1,0,1,https://www.facebook.com/geovanni.jesus1?mibextid=zbwkwl,https://www.instagram.com/vany_barajas/?igsh=mw5qaw45nmu2dmezaq3d3d,https://twitter.com/barajasvany?t=vzmysvcj0fcuieam-r4sig&s=09,NA,NA,1083431,163808,27018,132935,56080,196448,940451,0,0,0,0,38738,3743,11033,7064,2750840,4843368,27018,0.009821727181515465,0.5679601467408629,0
110guadmc,guadalupe valenzuela rios,mc,sen,guanajuato,11,no aplica,0,11_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/654805317-T-1713404923.jpg,https://candidaturas.ine.mx/detalleCandidato/1596/2,56,f,NA,"https://www.facebook.com/lupitavalenzuelar, https://www.instagram.com/lupitavalenzuelariosoficial?igsh=bmlmbtzqdwz0c2y5&utm_source=qr, https://www.youtube.com/@lupitavalenzuelarios2319, https://www.tiktok.com/@lupita.valenzuela34?is_from_webapp=1&sender_device=pc","educación de calidad como candidata comprometida con el avance de nuestra sociedad, una de mis principales líneas de acción se centra en la transformación y mejora de nuestro sistema educativo. estoy profundamente convencida de que la clave para un futuro próspero y sostenible reside en una educación de calidad que, además, se adapte y responda a los retos de nuestro tiempo. por ello, me propongo dotar a nuestras nuevas generaciones de competencias tecnológicas avanzadas, preparándolas no solo para participar sino para liderar en la economía digital. entiendo que para lograr este objetivo, debemos migrar hacia modelos educativos híbridos que integren de manera efectiva las modalidades presenciales y virtuales de aprendizaje. esto no solo hará nuestra educación más accesible y flexible sino que también nos permitirá personalizar la enseñanza, atendiendo a las necesidades y ritmos de aprendizaje de cada estudiante. impulsaré programas que fomenten la innovación educativa y el desarrollo de habilidades digitales desde edades tempranas, garantizando que nuestros niños y jóvenes no solo sean consumidores de tecnología, sino creadores y pensadores críticos capaces de utilizarla para resolver problemas complejos. las tendencias de futuro, como la inteligencia artificial, el data y la robótica, serán parte integral de los currículos, asegurando que nuestros estudiantes estén preparados para las oportunidades y desafíos que estas tecnologías presentan.","equidad de género. para alcanzar la equidad de género, es imprescindible adoptar un enfoque integral que aborde las causas profundas de la desigualdad y fomente un cambio sostenible tanto cultural como estructural. esta estrategia integral se basa en cuatro pilares clave: primero, la educación para la igualdad, implementando programas educativos desde la primera infancia que promuevan la igualdad de género y la diversidad, desafiando los estereotipos tradicionales y promoviendo el respeto mutuo. segundo, el empoderamiento económico de las mujeres, es necesario desarrollar políticas que aseguren el acceso equitativo de las mujeres al mercado laboral, incluyendo igualdad salarial y oportunidades en puestos de liderazgo. tercero, promover la participación política y social de las mujeres en todos los niveles de toma de decisiones, esto se puede lograr mediante cuotas de género y programas de liderazgo, asegurando que las voces femeninas sean escuchadas y tenidas en cuenta en la formulación de políticas públicas. cuarto, debemos combatir todas las formas de violencia contra las mujeres y niñas mediante la implementación y el fortalecimiento de mecanismos de prevención, atención y sanción.","para promover una verdadera equidad de género y garantizar la inclusión de las mujeres en todas las esferas de toma de decisiones, propongo una política integral que extienda la representación femenina más allá del poder legislativo, abarcando todos los niveles y áreas del gobierno.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1596.jpg,1,1,0,1,https://www.facebook.com/lupitavalenzuelar,https://www.instagram.com/lupitavalenzuelariosoficial?igsh=bmlmbtzqdwz0c2y5&utm_source=qr,NA,https://www.youtube.com/@lupitavalenzuelarios2319,https://www.tiktok.com/@lupita.valenzuela34?is_from_webapp=1&sender_device=pc,1083431,163808,27018,132935,56080,196448,940451,0,0,0,0,38738,3743,11033,7064,2750840,4843368,196448,0.07141382268688837,0.5679601467408629,0
110jorgmc,jorge lerma santillan,mc,sen,guanajuato,11,no aplica,0,11_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/86629866-T-1713402390.jpg,https://candidaturas.ine.mx/detalleCandidato/1598/2,56,m,NA,"https://www.facebook.com/jorgelermasantillan?mibextid=zbwkwl, https://www.instagram.com/jorgelermasantillangto?igsh=mwfxb2v1dnbkzmjvnw==","fortalecimiento del poder judicial y los órganos autónomos recuperar la justicia e igualdad al estado defender en independencia y libertad la autonomía del poder judicial de la federación y órganos autónomos para garantizar la defensa de los ciudadanos en su integridad, patrimonio e inversión.",seguridad: deseo defender la seguridad de los guanajuatenses para vivir en paz y tranquilo guanajuato necesita protección estabilidad y esperanza una rápida prevención del delito con mayor cooperación entre la ciudadanía y agentes oficiales capacitados para un mayor reforzamiento en impartición de justicia. un sistema de vigilancia en nuestras calles para dar seguimiento en tiempo real ante cualquier emergencia.,propongo exigir una cultura de igualdad en el trabajo y las escuelas desde nuestros niños impartir en cada escuela cursos para compartir que todos tenemos los mismos derechos y valores sueldos dignos para mujeres y personas discapacitadas sensibilización y formación de docentes sobre la igualdad de género y formar alianzas con la comunidad y otras instituciones desde mi primer año como senador del estado libre y soberano de guanajuato llevaré a cabo un proyecto e iniciativa con perspectiva de género y buscar la participación equitativa de hombres y mujeres. buscare crear espacios recreativos para personas con alguna discapacidad.,https://candidaturas.ine.mx/cycc/img/fotocandidato/1598.jpg,1,1,0,1,https://www.facebook.com/jorgelermasantillan?mibextid=zbwkwl,https://www.instagram.com/jorgelermasantillangto?igsh=mwfxb2v1dnbkzmjvnw==,NA,NA,NA,1083431,163808,27018,132935,56080,196448,940451,0,0,0,0,38738,3743,11033,7064,2750840,4843368,196448,0.07141382268688837,0.5679601467408629,0
110migupan,miguel marquez marquez,pan,sen,guanajuato,11,no aplica,0,11_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/10876357-T-1715629572.jpg,https://candidaturas.ine.mx/detalleCandidato/358/2,55,m,NA,"https://www.facebook.com/miguelmarquezm?mibextid=lqqj4d, https://twitter.com/miguelmarquezm, https://www.instagram.com/miguelmarquezm?igsh=mwjycnq2zzcxowt2zq==","en materia de seguridad: fortalecer la guardia nacional mediante una estructura civil con recursos propios, asegurando su óptima profesionalización y compromiso con los derechos humanos. crear el instituto nacional de investigación criminológica para estudiar las causas de la violencia y la delincuencia y ofrecer recomendaciones para políticas públicas. mayor seguridad en carreteras, federales, municipales y locales; así como penas más severas al delito de robo a transporte público y de carga. aumentar la pena de prisión a la extorsión y que esta se tipifique desde que haya intimidación o violencia moral. promover el desarrollo de una estrategia integral y transversal de seguridad que aborde los factores de riesgo subyacentes al fenómeno de la violencia y la delincuencia. impulsar un sistema de alerta que utilice datos criminológicos e inteligencia artificial para identificar patrones de riesgo de violencia en centros urbanos y comunidades. fortalecer y consolidar la actuación de los cuerpos de policía municipales en coadyuvancia con la implementación de políticas públicas en materia de prevención, la violencia y la delincuencia, esto bajo la óptima protección de los derechos humanos.","campo: apoyos económicos a las mujeres y adolescentes para incentivarlos al relevo generacional, así como la tecnificación del campo. mejorar las condiciones de las comunidades del campo mexicano, a partir de una revisión integral de la legislación agraria. impulsar la producción alimentaria, reconocer el sector agrícola como base de la economía nacional y reducir la desigualdad dentro del sector. implementar políticas que promuevan la modernización y sustentabilidad del campo, incluyendo acceso a tecnologías limpias y eficientes, créditos y subsidios. fomentar la diversificación de cultivos y prácticas agrícolas para reducir la dependencia de monocultivos, mejorando la resiliencia frente al cambio climático. incentivar prácticas agroecológicas que integren el manejo sostenible de recursos, la conservación de la biodiversidad y la producción orgánica. desarrollar programas para atraer a la juventud al sector agrícola, ofreciendo formación, acceso a tierras y financiamiento para proyectos innovadores y sostenibles. fortalecer los programas de desarrollo rural, enfocados en ofrecer a los productores facilidades para el almacenaje de sus granos, permitiendo con ello la venta directa de sus granos al consumidor, sin depender de intermediarios.","en materia de migración apoyos en la defensa legal y derechos humanos de las y los guanajuatenses residentes en otros países. tomar en cuenta a las y los guanajuatenses que residen en otro país en la toma de decisiones del estado de guanajuato. garantizar el derecho a la movilidad humana y atender las causas estructurales de la migración irregular para evitar la migración forzada. intensificar las acciones diplomáticas para proteger los derechos de las y los migrantes mexicanos en el extranjero, mediante la negociación de acuerdos multilaterales. invertir en comunidades con altas tasas de emigración, desarrollando proyectos de infraestructura, educación y empleo. trabajar en conjunto con organismos internacionales y países de la región para desarrollar estrategias que aborden las causas estructurales de la migración.",https://candidaturas.ine.mx/cycc/img/fotocandidato/358.jpg,1,1,0,1,https://www.facebook.com/miguelmarquezm?mibextid=lqqj4d,https://www.instagram.com/miguelmarquezm?igsh=mwjycnq2zzcxowt2zq==,https://twitter.com/miguelmarquezm,NA,NA,1083431,163808,27018,132935,56080,196448,940451,0,0,0,0,38738,3743,11033,7064,2750840,4843368,1083431,0.3938546044117433,0.5679601467408629,0
110virgpve,virginia marie magaña fonseca,pvem_pt_morena,sen,guanajuato,11,no aplica,0,11_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1943728426-T-1713399840.jpg,https://candidaturas.ine.mx/detalleCandidato/338/2,48,f,NA,"https://twitter.com/kikismf?ref_src=twsrc5egoogle7ctwcamp5eserp7ctwgr5eauthor, https://www.instagram.com/kikismf/, https://www.tiktok.com/@kikismf","justicia para las mujeres. promoción desde el senado de una fiscalía especializada en feminicidios para guanajuato. esta fiscalía deberá contener personal plenamente capacitado desde la transversalidad de la perspectiva de género y el enfoque de derechos humanos. así asimismo, la fiscalía deberá contener los recursos necesarios para realizar investigaciones prontas y expeditas, protocolos de actuación claros y plazos concretos y razonables para investigaciones, atención y seguimiento caso por caso. el objetivo de esta propuesta es que todas las muertes de mujeres sean investigadas como feminicidio, así como contar con herramientas para garantizar el bienestar y la seguridad de las mujeres, así como combatir la impunidad.","fondo de esperanza para las mujeres. promoción desde el senado de un fondo de emergencia para mujeres guanajuatenses. necesitamos proporcionar asistencia financiera a mujeres víctimas de violencia de género, principalmente en el ámbito familiar. para eso, este fondo incluirá refugio, atención médica y asesoría legal, para en una primera instancia contribuir a que las mujeres en situación de riesgo puedan salir de manera rápida de entornos de violencia y posteriormente retomar sus actividades una vez salvaguardada su integridad. buscaré la vinculación con empresas para contribuir a la promoción de empleos para mujeres que han salido de entornos de violencia.","construyendo un futuro de igualdad y prosperidad. desde el senado, promoveré de manera integral la autonomía económica de las mujeres. esto incluye tres pilares fundamentales: educación financiera desde edades tempranas. para que las mujeres adquieran herramientas para administrar, invertir y desarrollar sus finanzas. acceso igualitario a oportunidades económicas. la reducción de la brecha salarial debe ser una prioridad, impulsaré acciones para garantizar salarios equitativos para que las mujeres no ganen menos por igual trabajo. redes de apoyo empresarial. vincularnos con empresas para proporcionar a las mujeres oportunidades laborales que las ayuden a generar ingresos propios con condiciones dignas que les permitan salir de situaciones de violencia. esta propuesta se complementa con el impulso de un sistema de cuidados en el que el estado debe estar plenamente involucrado. la redistribución del trabajo doméstico y de cuidados debe ser una prioridad para que todo este trabajo, que en su mayoría no es remunerado, no recaiga únicamente en las mujeres cuidadoras, sino también en otras personas de la familia, la sociedad y el estado. el objetivo de esta propuesta es crear condiciones equitativas para que las mujeres se desarrollen plenamente y construyan el futuro que desean, dotándolas de las herramientas necesarias para la autonomía en la toma de decisiones.",https://candidaturas.ine.mx/cycc/img/fotocandidato/338.jpg,1,1,0,1,NA,https://www.instagram.com/kikismf/,https://twitter.com/kikismf?ref_src=twsrc5egoogle7ctwcamp5eserp7ctwgr5eauthor,NA,https://www.tiktok.com/@kikismf,1083431,163808,27018,132935,56080,196448,940451,0,0,0,0,38738,3743,11033,7064,2750840,4843368,1190044,0.4326111296912943,0.5679601467408629,1
120beatmor,beatriz mojica morga,morena,sen,guerrero,12,no aplica,0,12_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1408912600-T-1715660466.jpg,https://candidaturas.ine.mx/detalleCandidato/2167/2,51,f,NA,"https://www.facebook.com/beatrizmojicam/, https://twitter.com/beatriz_mojica?lang=es","impulsar una beca universal, para todas las niñas, niños y adolescentes que abarque desde el kínder, continuando por los niveles primaria y secundaria, hasta llegar al nivel medio superior. generar e impulsar propuestas integrales de desarrollo para todo el pueblo afromexicano, generando acciones que ayuden a su bienestar.","ayudar a la erradicación de la violencia hacia las niñas, niños y adolescentes, que como personas se merecen tener una vida digna, libre de violencia.  lograr que todas las personas tengas acceso libre a internet gratuito, toda vez que es un derecho humano al que todos debemos tener acceso sin restricciones.","como persona activista y afromexicana tengo el compromiso de seguir combatiendo la discriminación, promover el reconocimiento de la identidad y cultura del pueblo afromexicano e indígena, y demandar igualdad de derechos y oportunidades de los que menos tienen, de esta manera estaríamos en igualdad de condiciones.",https://candidaturas.ine.mx/cycc/img/fotocandidato/2167.jpg,1,1,0,1,https://www.facebook.com/beatrizmojicam/,NA,https://twitter.com/beatriz_mojica?lang=es,NA,NA,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,675365,0.4355850260371318,0.58478151000611,1
120coyomc,coyolxauhqui soria morales,mc,sen,guerrero,12,no aplica,0,12_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1499025968-T-1715664321.jpg,https://candidaturas.ine.mx/detalleCandidato/44516/2,38,f,NA,"https://www.facebook.com/coyolsoria, https://www.instagram.com/coyolsoria/?igsh=bww5ehyzynnrnmjr","facilitaré a la ciudadanía medios legales para llevar a cabo ejercicios de transparencia del recurso etiquetado en el área de la salud en guerrero. debemos saber cuánto y cómo llega el dinero para que finalmente podamos todos conocer cuánto se gastó del recurso público para la salud de los ciudadanos. la gente, cada vez más, debe transitar hacia un mundo donde la información de lo que es público no se maneje políticamente como privado.","impulsaré a la seguridad pública en tres cosas: la seguridad ciudadana, la justicia social y la verdadera paz; por ello trabajaré en bajar recursos para un profesional adiestramiento en el área de perspectiva de género con enfoque de derechos humanos en los cuerpos de policía y esto permitirá dos cosas, que los cuerpos policiacos al ser profesionalizados consigan justificar su incremento salarial y a su vez puedan asesorar y atender eficazmente a la ciudadanía. las y los ciudadanos debemos sentir seguridad y no miedo de nuestras policías.","retomaré los trabajos legislativos que se han realizado desde el año 2014 en el congreso de la unión, para que ya se vote una ley de consulta para los pueblos indígenas y afromexicanos. y a su vez, desde el senado vamos a exhortar al congreso de guerrero para que genere una ley local y con ello se pueda armonizar el marco legal con nuestra constitución federal en materia indígena y afro en el estado de guerrero. las y los ciudadanos que somos pertenecientes a los pueblos originarios debemos saber que, si no existe la ley federal en esta materia, el pueblo de guerrero puede tener legislativamente la suya, que reconozca nuestra pluriculturalidad y nuestra multiculturalidad.",https://candidaturas.ine.mx/cycc/img/fotocandidato/44516.jpg,1,1,0,1,https://www.facebook.com/coyolsoria,https://www.instagram.com/coyolsoria/?igsh=bww5ehyzynnrnmjr,NA,NA,NA,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,197363,0.1272917126202371,0.58478151000611,0
120eduapve,eduardo ignacio neil cueva ruiz,pvem,sen,guerrero,12,no aplica,0,12_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/765771973-T-1715693355.jpg,https://candidaturas.ine.mx/detalleCandidato/1640/2,41,m,NA,"https://www.facebook.com/eduardocuevaruiz/, https://twitter.com/i/flow/login?redirect_after_login=2flalocuevaruiz","promover el uso de tecnología como; drones, cámaras de reconocimiento facial, inteligencia artificial con modelos matemáticos para prevenir delitos y filtrado de datos masivos. crear la fiscalía de la mujer, misma que estará integrada por mujeres que cuenten con especialización en impartición de justicia con perspectiva de género.","promover el uso de tecnología como; drones, cámaras de reconocimiento facial, inteligencia artificial con modelos matemáticos para prevenir delitos y filtrado de datos masivos. crear la fiscalía de la mujer, misma que estará integrada por mujeres que cuenten con especialización en impartición de justicia con perspectiva de género.","hacer de la protección a la biodiversidad una prioridad nacional, esto mediante la creación de la gendarmería verde dentro de la guardia nacional para que se proteja la biodiversidad mexicana. garantizar el acceso al agua, ampliando el presupuesto destinado a la prevención de fugas y fomentando la captación pluvial, todo esto mediante la creación de un banco nacional del agua.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1640.jpg,1,1,0,1,https://www.facebook.com/eduardocuevaruiz/,NA,https://twitter.com/i/flow/login?redirect_after_login=2flalocuevaruiz,NA,NA,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,141956,0.09155628135323429,0.58478151000611,0
120eneimc,enei aranely bustamante rodriguez,mc,sen,guerrero,12,no aplica,0,12_0,0,NA,https://candidaturas.ine.mx/detalleCandidato/279758/2,35,f,NA,NA,NA,NA,NA,https://candidaturas.ine.mx/cycc/img/fotocandidato/279758.jpg,0,0,0,0,NA,NA,NA,NA,NA,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,197363,0.1272917126202371,0.58478151000611,0
120guilpt,guillermo galeana garcia,pt,sen,guerrero,12,no aplica,0,12_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/233685400-T-1715699528.jpg,https://candidaturas.ine.mx/detalleCandidato/1991/2,34,m,NA,NA,"impulsar la producción de medicamentos básicos dentro del país, para que se garantice el abastecimiento de medicamentos de enfermedades y tratamiento contra el cáncer. fomentar la creación de empleos dignos enfocados a personas con discapacidad, mujeres y jóvenes en situación de vulnerabilidad, esto a través de alianzas entre las empresas y el gobierno.",los jóvenes tienen derecho a estar representados en los ámbitos de toma de decisiones y ocupar un puesto público les permite ser la voz de su generación y abogar por sus intereses y preocupaciones. compromiso cívico: participar en la vida política y pública es una forma importante de comprometerse con la comunidad y contribuir al bienestar colectivo.,"sería muy interesante poder contar con una capacitación para mujeres, desde educación curricular hasta diplomados, con los que puedan aprender formas para salir adelante, una educación integral que las lleve a su mayor desarrollo personal. que reciban atención psicológica y legal para mujeres en situaciones problemáticas que puedan presentarse en casa, el trabajo y la calle. aumentar los espacios en la bolsa de trabajo para tener mayor posibilidad de incorporarse al ejercicio laboral.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1991.jpg,1,1,0,0,NA,NA,NA,NA,NA,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,96045,0.06194541296297013,0.58478151000611,0
120ivetpan,ivet diaz bahena,pan_pri_prd,sen,guerrero,12,no aplica,0,12_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/2020811036-T-1715640539.jpg,https://candidaturas.ine.mx/detalleCandidato/103147/2,43,f,NA,NA,buscar un mayor presupuesto para el estado de guerrero. legislar para que los adultos mayores reciban su pensión a partir de los sesenta años. buscar un mayor presupuesto para el estado de guerrero. buscar un mayor presupuesto para el estado de guerrero. buscar un mayor presupuesto para guerrero.,buscar un mayor presupuesto para el estado de guerrero. legislar para que los adultos mayores reciban su pensión a partir de los sesenta años. buscar un mayor presupuesto para el estado de guerrero. buscar un mayor presupuesto para el estado de guerrero. buscar un mayor presupuesto para guerrero.,"desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o desde el senado impulsaremos para que todas las leyes en favor de las mujeres, sean aplicadas o",https://candidaturas.ine.mx/cycc/img/fotocandidato/103147.jpg,1,1,0,0,NA,NA,NA,NA,NA,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,318425,0.20537214974994808,0.58478151000611,0
120jfemor,j felix salgado macedonio,morena,sen,guerrero,12,no aplica,0,12_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/774666180-T-1715644409.jpg,https://candidaturas.ine.mx/detalleCandidato/1707/2,67,m,NA,"https://www.facebook.com/felixsalgadomx, https://twitter.com/felixsalmac, https://www.instagram.com/felix_salgadom/, https://www.tiktok.com/@felix_salgadom","impulsar la ley de bienestar animal, toda vez son seres vivos que no se pueden defender por si solos,                                                                                                                                                                                                                                                                                                                                                                                           ni luchar por sus derechos","discutir, analizar y aprobar las iniciativas de reforma electoral,                                                                                                                                                                                                                                                                                                                                                                                                                                                             eléctrica y judicial.","formular un proyecto de foros sobre perspectiva de género en las escuelas, y con ello poder identificar y erradicar los patrones y/o tendencias negativas en la materia desde una edad temprana.   como intersección se buscaría de la misma manera formar un criterio con bases sólidas, las cuales formen el cimiento de una perspectiva de género correcta y no se vean involucradas variaciones en la ideología provocadas por otras variables exógenas, como lo podría ser costumbres familiares, conductas sociales, redes sociales y cuestiones laborales.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1707.jpg,1,1,0,1,https://www.facebook.com/felixsalgadomx,https://www.instagram.com/felix_salgadom/,https://twitter.com/felixsalmac,NA,https://www.tiktok.com/@felix_salgadom,50914,172064,82325,141956,96045,197363,675365,9262,1663,642,1555,0,0,0,0,1550478,2651380,675365,0.4355850260371318,0.58478151000611,1
