file,image_type,face_id,dominant_1,percent_1,dominant_2,percent_2,skin_tone,tone_label,accuracy(0-100),source
267almapve.jpg,color,1.0,#B07861,0.55,#744A3A,0.45,#946C51,4.0,89.58,ine
267guadpan.jpg,color,1.0,#D9A794,0.64,#78523C,0.36,#B69279,8.0,85.25,ine
267ramomc.jpg,color,,#BE8A75,0.6,#6F4635,0.4,#A87F64,6.0,87.41,ine
270barbpve.jpg,color,1.0,#B58B7C,0.75,#7E5E54,0.25,#B1886C,7.0,91.26,ine
270geramc.jpg,color,1.0,#DEA99B,0.78,#9D6954,0.22,#C5A691,10.0,88.89,ine
270gladpt.jpg,color,1.0,#CAAF9D,0.67,#7E6860,0.33,#C8AC99,11.0,91.39,ine
270josepan.jpg,color,1.0,#B4826F,0.63,#764E3F,0.37,#A87F64,6.0,89.86,ine
270juanpt.jpg,color,1.0,#C6927C,0.79,#875B4D,0.21,#B1886C,7.0,91.34,ine
270ledapan.jpg,color,1.0,#E1B0A1,0.77,#875850,0.23,#C5A691,10.0,87.45,ine
270marimc.jpg,color,1.0,#C79887,0.72,#6E4D3D,0.28,#B69279,8.0,87.79,ine
270migupve.jpg,color,1.0,#B57A62,0.7,#784D3B,0.3,#A0765A,5.0,90.8,ine
270oscamor.jpg,color,1.0,#D0A194,0.78,#936B5F,0.22,#BE9D86,9.0,90.37,ine
270rosamor.jpg,color,1.0,#CDA693,0.7,#755345,0.3,#C5A691,10.0,88.77,ine
271adrimc,271adrimc.jpg is not found or is not a valid image.,,,,,,,,,ine
271ampapve.jpg,color,1.0,#A3736E,0.64,#744B47,0.36,#946C51,4.0,87.33,ine
271elizpan.jpg,color,1.0,#C39C8F,0.74,#7C5B4B,0.26,#B69279,8.0,89.47,ine
271julimor.jpg,color,1.0,#E4AEA3,0.82,#7B5955,0.18,#C5A691,10.0,86.76,ine
271stalpt.jpg,color,1.0,#754D3C,0.5,#C99076,0.5,#946C51,4.0,86.62,ine
272anapve.jpg,color,1.0,#CF9E7C,0.69,#6C4831,0.31,#B69279,8.0,86.83,ine
272florpt.jpg,color,1.0,#C78563,0.59,#704635,0.41,#A0765A,5.0,87.05,ine
272ivanmor.jpg,color,,#B98B7A,0.66,#815041,0.34,#A87F64,6.0,89.24,ine
272rafapan.jpg,color,,#9E7361,0.58,#D4AB9D,0.42,#A87F64,6.0,90.55,ine
272ramomc,272ramomc.jpg is not found or is not a valid image.,,,,,,,,,ine
273enripve.jpg,color,1.0,#EBB38D,0.51,#87573F,0.49,#A0765A,5.0,84.05,ine
273estepan.jpg,color,1.0,#D89876,0.77,#91654F,0.23,#B1886C,7.0,90.29,ine
273gabrpt.jpg,color,1.0,#C08A79,0.79,#6E4F49,0.21,#B1886C,7.0,89.43,ine
273ledimc.jpg,color,1.0,#D79B75,0.76,#6F462E,0.24,#B1886C,7.0,87.33,ine
273rosamor.jpg,color,1.0,#714730,0.57,#DBA67C,0.43,#876249,3.0,83.87,ine
274albepan.jpg,color,1.0,#CAA096,0.71,#8B6057,0.29,#BE9D86,9.0,88.06,ine
274eustpve.jpg,color,1.0,#D2A192,0.76,#7F6158,0.24,#BE9D86,9.0,89.03,ine
274ileamc.jpg,color,1.0,#E5AC94,0.57,#945E4A,0.43,#B1886C,7.0,85.94,ine
274jaimmor.jpg,color,1.0,#E4B3A8,0.9,#A3746C,0.1,#C8AC99,11.0,89.75,ine
274sandpt.jpg,color,1.0,#A37460,0.6,#67483F,0.4,#946C51,4.0,90.53,ine
275beatmor.jpg,color,1.0,#D19F88,0.65,#633F27,0.35,#B1886C,7.0,84.35,ine
275florpt.jpg,color,1.0,#DDA8A4,0.71,#966158,0.29,#C5A691,10.0,84.88,ine
275jorgpve.jpg,color,1.0,#B17C6A,0.61,#7B4E40,0.39,#A0765A,5.0,89.72,ine
275marimc.jpg,color,,#A9694B,0.53,#D5987B,0.47,#A87F64,6.0,90.47,ine
275rocipan.jpg,color,1.0,#D4A087,0.57,#855B4E,0.43,#B1886C,7.0,87.12,ine
276carlpt.jpg,color,1.0,#B27661,0.55,#885442,0.45,#946C51,4.0,90.65,ine
276crispan.jpg,color,1.0,#8A604B,0.55,#CEA68C,0.45,#946C51,4.0,88.48,ine
276juanmc.jpg,color,,#CAA48C,0.66,#7A5D4F,0.34,#BE9D86,9.0,89.88,ine
276rosapve.jpg,color,1.0,#C88572,0.69,#875043,0.31,#A87F64,6.0,87.99,ine
276teymor.jpg,color,,#E7B89B,0.77,#693E37,0.23,#C5A691,10.0,84.92,ine
280andrmc.jpg,color,1.0,#CD9178,0.58,#6C4634,0.42,#A87F64,6.0,85.44,ine
280artupan.jpg,color,,#E1AE9D,0.54,#69433B,0.46,#A87F64,6.0,80.32,ine
280cendpt.jpg,color,1.0,#D6B29E,0.6,#72584A,0.4,#C5A691,10.0,85.85,ine
280davimc.jpg,color,,#BD9884,0.75,#6D4D3E,0.25,#B69279,8.0,91.03,ine
280eugepve.jpg,color,1.0,#DB9C88,0.68,#9F6352,0.32,#B1886C,7.0,88.23,ine
280imelpan.jpg,color,1.0,#DBAF99,0.55,#694033,0.45,#A87F64,6.0,80.97,ine
280josemor.jpg,color,1.0,#D0A49A,0.69,#704941,0.31,#B69279,8.0,83.98,ine
280josept.jpg,color,1.0,#C6907D,0.78,#845F55,0.22,#B1886C,7.0,90.67,ine
280makipve.jpg,color,1.0,#7E6049,0.51,#D2AD93,0.49,#946C51,4.0,86.28,ine
280olgamor.jpg,color,1.0,#EABBA2,0.51,#82503E,0.49,#A0765A,5.0,82.06,ine
281alfomc,281alfomc.jpg is not found or is not a valid image.,,,,,,,,,ine
281carlpve.jpg,color,1.0,#E9B39C,0.85,#926E5E,0.15,#C5A691,10.0,90.13,ine
281manupan,281manupan.jpg is not found or is not a valid image.,,,,,,,,,ine
282claupve.jpg,color,,#71423C,0.54,#AB847F,0.46,#876249,3.0,84.93,ine
282gisepan.jpg,color,1.0,#BE8D77,0.65,#654133,0.35,#A87F64,6.0,87.37,ine
282martmc,282martmc.jpg is not found or is not a valid image.,,,,,,,,,ine
283casapve.jpg,color,1.0,#DCAFA1,0.6,#855044,0.4,#BE9D86,9.0,83.38,ine
283isnepan.jpg,color,1.0,#E0AF9C,0.61,#934E3B,0.39,#BE9D86,9.0,84.18,ine
283jesumc,283jesumc.jpg is not found or is not a valid image.,,,,,,,,,ine
284hectmc,284hectmc.jpg is not found or is not a valid image.,,,,,,,,,ine
284hectpan,284hectpan.jpg is not found or is not a valid image.,,,,,,,,,ine
284maripve.jpg,color,1.0,#C7927B,0.69,#785043,0.31,#B1886C,7.0,88.64,ine
285adrimc.jpg,color,,#EABB9B,0.74,#75523C,0.26,#C5A691,10.0,85.98,ine
285arlepan.jpg,color,1.0,#9C745E,0.7,#6A4C3B,0.3,#946C51,4.0,93.43,ine
285josepve.jpg,color,,#CF937D,0.85,#885647,0.15,#B69279,8.0,90.12,ine
286blanpve.jpg,color,,#AE7D69,0.55,#683A2C,0.45,#946C51,4.0,87.17,ine
286marcpan.jpg,color,1.0,#D29885,0.81,#62362D,0.19,#B69279,8.0,86.79,ine
286robemc,286robemc.jpg is not found or is not a valid image.,,,,,,,,,ine
287azenmc.jpg,color,1.0,#C49D8A,0.74,#7F594B,0.26,#BE9D86,9.0,91.22,ine
287olgapve.jpg,color,,#E8B7A2,0.81,#795549,0.19,#C8AC99,11.0,88.06,ine
287patrpan.jpg,color,1.0,#D3AB9C,0.82,#6C4439,0.18,#C5A691,10.0,88.93,ine
288adripve.jpg,color,,#CD9F8A,0.61,#9A6D5B,0.39,#B69279,8.0,91.07,ine
288ednamc,288ednamc.jpg is not found or is not a valid image.,,,,,,,,,ine
288jesupan.jpg,color,1.0,#D59675,0.56,#A4725B,0.44,#B1886C,7.0,92.04,ine
290alfomc.jpg,color,1.0,#D29772,0.71,#9F5F45,0.29,#B1886C,7.0,90.48,ine
290anabpan.jpg,color,1.0,#CD8E7C,0.74,#734C44,0.26,#B1886C,7.0,87.01,ine
290anamor.jpg,color,1.0,#E5B081,0.52,#895837,0.48,#A0765A,5.0,84.55,ine
290beatpt.jpg,color,,#764933,0.62,#B88268,0.38,#876249,3.0,88.92,ine
290elsamc.jpg,color,1.0,#D5A998,0.77,#77574E,0.23,#C5A691,10.0,89.18,ine
290iselpve.jpg,color,1.0,#D4AE9E,0.52,#936C63,0.48,#BE9D86,9.0,88.02,ine
290josemor.jpg,color,1.0,#8E6956,0.62,#CFA088,0.38,#946C51,4.0,90.91,ine
290josepan.jpg,color,1.0,#D59676,0.52,#7A4D3A,0.48,#A0765A,5.0,85.58,ine
290rodrpt.jpg,color,,#B67A5C,0.86,#E4BEAC,0.14,#A87F64,6.0,93.04,ine
290sergpve.jpg,color,1.0,#915C4E,0.84,#D2A99B,0.16,#876249,3.0,90.0,ine
291delfmc.jpg,color,1.0,#DAA189,0.66,#8C6456,0.34,#B69279,8.0,88.44,ine
291josepve.jpg,color,1.0,#D6A28B,0.63,#A87B66,0.37,#B69279,8.0,92.16,ine
291maripan.jpg,color,1.0,#A1806D,0.88,#4D2F28,0.12,#A87F64,6.0,93.36,ine
292danamc.jpg,color,1.0,#DBAC8B,0.73,#815642,0.27,#C5A691,10.0,88.38,ine
292eladpan.jpg,color,1.0,#CD8157,0.79,#774830,0.21,#A87F64,6.0,88.62,ine
292raympve.jpg,color,1.0,#D79C7E,0.53,#8B614A,0.47,#A87F64,6.0,88.37,ine
293irmapve.jpg,color,1.0,#C08E7B,0.75,#6D4C45,0.25,#B1886C,7.0,89.24,ine
293juanpan.jpg,color,1.0,#C9A29A,0.6,#8D6E69,0.4,#B69279,8.0,88.33,ine
293rosamc.jpg,color,1.0,#B28573,0.78,#6C4335,0.22,#A87F64,6.0,90.9,ine
300angemc.jpg,color,1.0,#DBA496,0.56,#8F5B50,0.44,#B1886C,7.0,85.27,ine
300claupve.jpg,color,,#C4907A,0.63,#7D5144,0.37,#A87F64,6.0,88.32,ine
300dantmc.jpg,color,1.0,#9E6753,0.5,#E4B2A2,0.5,#A87F64,6.0,86.84,ine
300manupve.jpg,color,1.0,#AC726D,0.57,#DBB2A4,0.43,#B69279,8.0,86.75,ine
300migupan,300migupan.jpg is not found or is not a valid image.,,,,,,,,,ine
300sarapan.jpg,color,,#C49787,0.7,#6D4B42,0.3,#B69279,8.0,87.13,ine
301cresmc.jpg,color,,#CC9E86,0.64,#754C3F,0.36,#B69279,8.0,86.7,ine
301maripan,301maripan.jpg is not found or is not a valid image.,,,,,,,,,ine
301maripve.jpg,color,1.0,#D5A78B,0.71,#7A523C,0.29,#BE9D86,9.0,88.18,ine
302anapan,302anapan.jpg is not found or is not a valid image.,,,,,,,,,ine
302elizmc.jpg,color,1.0,#B88875,0.79,#614338,0.21,#A87F64,6.0,90.18,ine
302elizpve.jpg,color,,#DD9F82,0.59,#83513B,0.41,#B1886C,7.0,85.38,ine
303irmapan.jpg,color,1.0,#BF8D6F,0.55,#78523D,0.45,#A87F64,6.0,88.81,ine
303julimc.jpg,color,,#926C61,0.66,#FC6704,0.34,#946C51,4.0,87.97,ine
303magapve.jpg,color,1.0,#E3B09C,0.67,#966756,0.33,#C5A691,10.0,88.05,ine
304byropve.jpg,color,1.0,#CB8F77,0.64,#7E5345,0.36,#A87F64,6.0,87.8,ine
304marimc.jpg,color,1.0,#E7B89B,0.67,#A87962,0.33,#C5A691,10.0,90.43,ine
304maripan.jpg,color,1.0,#DE9E85,0.66,#77432A,0.34,#B1886C,7.0,84.23,ine
305adelmc.jpg,color,1.0,#C39280,0.7,#7A4B3F,0.3,#B1886C,7.0,88.12,ine
305arelpan.jpg,color,1.0,#CD8A5B,0.79,#7C4D34,0.21,#B1886C,7.0,89.36,ine
305franpve.jpg,color,1.0,#D39777,0.69,#97664E,0.31,#B1886C,7.0,90.91,ine
306jaimpve.jpg,color,1.0,#CE9C84,0.87,#73594C,0.13,#BE9D86,9.0,92.05,ine
306sergpan,306sergpan.jpg is not found or is not a valid image.,,,,,,,,,ine
306xochmc.jpg,color,1.0,#C08B7D,0.79,#6E4944,0.21,#B1886C,7.0,88.46,ine
307josepan,307josepan.jpg is not found or is not a valid image.,,,,,,,,,ine
307karlmc.jpg,color,1.0,#945D49,0.66,#5B3126,0.34,#876249,3.0,90.16,ine
307monipve.jpg,color,1.0,#D3A09A,0.78,#845956,0.22,#BE9D86,9.0,86.35,ine
308conspt.jpg,color,1.0,#B4856D,0.63,#764C42,0.37,#A87F64,6.0,90.17,ine
308jorgmor.jpg,color,1.0,#D6957B,0.62,#895442,0.38,#B1886C,7.0,87.04,ine
308migumc,308migumc.jpg is not found or is not a valid image.,,,,,,,,,ine
308nazapve.jpg,color,1.0,#9B5C42,0.55,#ECAA84,0.45,#A0765A,5.0,86.21,ine
308perlpan,308perlpan.jpg is not found or is not a valid image.,,,,,,,,,ine
309abunpan.jpg,color,1.0,#C47451,0.71,#804328,0.29,#A0765A,5.0,88.42,ine
309adripve.jpg,color,1.0,#C8A095,0.75,#896D67,0.25,#BE9D86,9.0,90.42,ine
309marimc.jpg,color,1.0,#EC9B7E,0.79,#743C2B,0.21,#B1886C,7.0,83.99,ine
310jorgpve.jpg,color,,#B58673,0.82,#6F544C,0.18,#A87F64,6.0,92.28,ine
310kathpan.jpg,color,1.0,#CF9076,0.74,#723D2B,0.26,#B1886C,7.0,87.17,ine
310marimc.jpg,color,1.0,#9E6E5D,0.71,#603E33,0.29,#946C51,4.0,90.72,ine
310nayemc.jpg,color,1.0,#B28571,0.61,#5C3F2F,0.39,#A87F64,6.0,87.59,ine
310rolapan.jpg,color,1.0,#CBA396,0.51,#93675C,0.49,#A87F64,6.0,87.93,ine
310veropve.jpg,color,1.0,#A98A5E,0.52,#7C5F2B,0.48,#A0765A,5.0,88.17,ine
311estepan.jpg,color,1.0,#B37D72,0.63,#614541,0.37,#A0765A,5.0,86.11,ine
311rocipve.jpg,color,,#E9BEA1,0.63,#AA7054,0.37,#C5A691,10.0,88.63,ine
311yurgmc.jpg,color,1.0,#B98C76,0.72,#8F5F53,0.28,#B1886C,7.0,93.02,ine
312jorgpve.jpg,color,1.0,#D1A590,0.84,#734A3E,0.16,#C5A691,10.0,90.91,ine
312julipan.jpg,color,1.0,#D4A5A1,0.69,#926A68,0.31,#BE9D86,9.0,86.47,ine
312nayemc.jpg,color,,#D59F85,0.71,#6D4E3D,0.29,#B69279,8.0,86.9,ine
313oscapve.jpg,color,1.0,#CF9785,0.71,#89584E,0.29,#B1886C,7.0,87.93,ine
313pepemc.jpg,color,,#EAB8B0,0.73,#886260,0.27,#C8AC99,11.0,85.16,ine
313sergpan.jpg,color,1.0,#CE9A92,0.69,#73544D,0.31,#B69279,8.0,85.06,ine
314franmc.jpg,color,1.0,#E09C92,0.61,#8A524D,0.39,#A87F64,6.0,82.98,ine
314geovpve.jpg,color,1.0,#B98976,0.71,#73483B,0.29,#A87F64,6.0,89.52,ine
314maripan.jpg,color,1.0,#845941,0.51,#F0BD9C,0.49,#946C51,4.0,83.64,ine
315fatimc,315fatimc.jpg is not found or is not a valid image.,,,,,,,,,ine
315jazmpve.jpg,color,1.0,#DA9F89,0.76,#633C34,0.24,#B69279,8.0,85.24,ine
315juanpan.jpg,color,1.0,#715041,0.51,#C19179,0.49,#946C51,4.0,87.15,ine
316jesspve.jpg,color,,#9B7661,0.66,#64422F,0.34,#946C51,4.0,91.8,ine
316marimc.jpg,color,1.0,#CFA283,0.7,#75563B,0.3,#BE9D86,9.0,88.86,ine
316victpan.jpg,color,,#CE9D88,0.5,#705147,0.5,#A0765A,5.0,84.74,ine
320claupan.jpg,color,1.0,#DAA98F,0.73,#8E563D,0.27,#BE9D86,9.0,88.63,ine
320marimc.jpg,color,1.0,#D1AC98,0.68,#70483B,0.32,#C5A691,10.0,86.57,ine
320migupan,320migupan.jpg is not found or is not a valid image.,,,,,,,,,ine
320saulpve.jpg,color,,#60332E,0.56,#945D53,0.44,#654D3E,1.0,87.5,ine
320tomamc.jpg,color,1.0,#C29580,0.56,#6E4F40,0.44,#A87F64,6.0,86.66,ine
320veropve.jpg,color,,#CEA387,0.58,#856040,0.42,#B69279,8.0,88.61,ine
321gabrmc,321gabrmc.jpg is not found or is not a valid image.,,,,,,,,,ine
321maripve.jpg,color,,#83564F,0.54,#D09D94,0.46,#946C51,4.0,84.68,ine
321normpan.jpg,color,1.0,#D09D8C,0.53,#734B40,0.47,#A0765A,5.0,83.9,ine
322josepan,322josepan.jpg is not found or is not a valid image.,,,,,,,,,ine
322julipve.jpg,color,1.0,#D29E83,0.77,#86593B,0.23,#B69279,8.0,90.15,ine
322sandmc,322sandmc.jpg is not found or is not a valid image.,,,,,,,,,ine
323elvimc.jpg,color,,#BD988C,0.52,#745648,0.48,#946C51,4.0,86.3,ine
323raympan.jpg,color,1.0,#743B2F,0.52,#CB9381,0.48,#946C51,4.0,82.84,ine
323ulispve,323ulispve.jpg is not found or is not a valid image.,,,,,,,,,ine
324anapve.jpg,color,1.0,#D5A686,0.72,#86594A,0.28,#BE9D86,9.0,89.3,ine
324caropan.jpg,color,1.0,#C9927B,0.83,#613E35,0.17,#B1886C,7.0,89.61,ine
324luismc.jpg,color,1.0,#CE927C,0.6,#784938,0.4,#A87F64,6.0,85.88,ine
330bertpan.jpg,color,1.0,#D59E7E,0.73,#7E4832,0.27,#B69279,8.0,87.48,ine
330claupve.jpg,color,1.0,#CF9A77,0.64,#83563D,0.36,#B1886C,7.0,88.4,ine
330jorgmc.jpg,color,1.0,#F6AB88,0.64,#86493A,0.36,#B1886C,7.0,82.01,ine
710delipve.jpg,color,,#76543C,0.54,#D8AF9D,0.46,#876249,3.0,84.84,ine
710jesupan,710jesupan.jpg is not found or is not a valid image.,,,,,,,,,ine
710maurmc.jpg,color,1.0,#EBB9A2,0.79,#A98373,0.21,#C5A691,10.0,91.13,ine
711blanpan,711blanpan.jpg is not found or is not a valid image.,,,,,,,,,ine
711glormc.jpg,color,,#DB8D80,0.82,#82564C,0.18,#B1886C,7.0,85.9,ine
711rosapve.jpg,color,,#BD8D72,0.73,#5C3F2C,0.27,#B1886C,7.0,89.97,ine
712carlpve.jpg,color,1.0,#D39B85,0.74,#8C5B49,0.26,#B69279,8.0,89.16,ine
712fernpt.jpg,color,1.0,#D5A08C,0.84,#8C6556,0.16,#BE9D86,9.0,90.75,ine
712luismc.jpg,color,1.0,#D19D8B,0.73,#75594D,0.27,#B69279,8.0,88.11,ine
712martpan.jpg,color,1.0,#CB9579,0.72,#6D452C,0.28,#B1886C,7.0,88.28,ine
712rosamor.jpg,color,,#D19D7E,0.61,#744527,0.39,#B1886C,7.0,85.2,ine
713gustpan.jpg,color,1.0,#DB9C97,0.68,#A37069,0.32,#B69279,8.0,86.58,ine
713jorgpve.jpg,color,1.0,#966E5B,0.55,#BC8D75,0.45,#A87F64,6.0,93.52,ine
713marimc.jpg,color,1.0,#644031,0.85,#88695B,0.15,#654D3E,1.0,92.99,ine
910anamc.jpg,color,1.0,#CB9E93,0.6,#6B4F43,0.4,#A87F64,6.0,84.16,ine
910margpan.jpg,color,1.0,#E9AC8F,0.58,#8B5B49,0.42,#B1886C,7.0,85.17,ine
910ulispve.jpg,color,1.0,#B58571,0.78,#6E4C3F,0.22,#A87F64,6.0,91.66,ine
911elenpve.jpg,color,1.0,#E1B090,0.79,#824E3E,0.21,#C5A691,10.0,88.16,ine
911fabimc.jpg,color,1.0,#AB6559,0.56,#84473C,0.44,#876249,3.0,88.02,ine
911isaupan.jpg,color,1.0,#C79783,0.8,#885C4E,0.2,#B69279,8.0,91.56,ine
912abelmc.jpg,color,1.0,#CC9784,0.83,#8B5D4F,0.17,#B69279,8.0,90.66,ine
912alicpve.jpg,color,1.0,#C19A8D,0.74,#6A4C44,0.26,#B69279,8.0,87.9,ine
912monipan.jpg,color,1.0,#C28468,0.74,#70422F,0.26,#A87F64,6.0,89.15,ine
913carlpan.jpg,color,1.0,#C89981,0.61,#7D5C4D,0.39,#B69279,8.0,88.94,ine
913franpve.jpg,color,1.0,#D89B8F,0.52,#7D4F44,0.48,#A0765A,5.0,83.58,ine
913kinamc.jpg,color,1.0,#B78572,0.82,#5C3931,0.18,#A87F64,6.0,90.18,ine
914carlpve.jpg,color,1.0,#C98A63,0.87,#97674C,0.13,#B1886C,7.0,93.23,ine
914hectpan.jpg,color,1.0,#B8988D,0.86,#88655F,0.14,#BE9D86,9.0,92.69,ine
915abramc.jpg,color,1.0,#D59662,0.67,#855B3F,0.33,#B1886C,7.0,88.12,ine
915fedepan.jpg,color,1.0,#DAA193,0.71,#9C5E57,0.29,#BE9D86,9.0,86.96,ine
915renepve.jpg,color,1.0,#E0A67A,0.68,#AD8050,0.32,#B69279,8.0,90.53,ine
916estepve,916estepve.jpg is not found or is not a valid image.,,,,,,,,,ine
916perlmc,916perlmc.jpg is not found or is not a valid image.,,,,,,,,,ine
916xavipan.jpg,color,1.0,#CF9E8B,0.61,#A47866,0.39,#B69279,8.0,92.08,ine
917carlpve.jpg,color,,#C79587,0.65,#6B4B44,0.35,#A87F64,6.0,85.5,ine
917jorgpan.jpg,color,1.0,#DCA38A,0.64,#724734,0.36,#B1886C,7.0,84.23,ine
917luismc.jpg,color,,#744937,0.51,#CB9D83,0.49,#946C51,4.0,84.81,ine
918cutbpan.jpg,color,1.0,#BB887A,0.66,#7C5853,0.34,#A87F64,6.0,88.74,ine
918franmc.jpg,color,,#654F3E,0.58,#C48B6F,0.42,#775741,2.0,87.1,ine
918gabrpve.jpg,color,1.0,#D09A8A,0.56,#7C554C,0.44,#A87F64,6.0,85.36,ine
919alinmc,919alinmc.jpg is not found or is not a valid image.,,,,,,,,,ine
919farupve.jpg,color,1.0,#F0BAA8,0.71,#A36B5F,0.29,#C5A691,10.0,87.24,ine
919hectpan.jpg,color,1.0,#C28983,0.76,#79524D,0.24,#A87F64,6.0,86.36,ine
920anapve.jpg,color,1.0,#C28E7C,0.66,#704D3F,0.34,#A87F64,6.0,87.55,ine
920enrimc.jpg,color,,#C79A8E,0.65,#9F7164,0.35,#B69279,8.0,90.49,ine
920martpan,920martpan.jpg is not found or is not a valid image.,,,,,,,,,ine
921janypan.jpg,color,1.0,#D5AD9A,0.72,#6B4E3F,0.28,#C5A691,10.0,87.4,ine
921josepve.jpg,color,1.0,#94613D,0.54,#DBB492,0.46,#A0765A,5.0,86.76,ine
921oscamc.jpg,color,,#F8AA87,0.76,#924E36,0.24,#BE9D86,9.0,84.24,ine
922maripve.jpg,color,1.0,#BA7C68,0.58,#714A40,0.42,#A0765A,5.0,87.63,ine
922mirimc.jpg,color,1.0,#D5A389,0.72,#805644,0.28,#BE9D86,9.0,88.66,ine
922monspan,922monspan.jpg is not found or is not a valid image.,,,,,,,,,ine
1110aldamc,1110aldamc.jpg is not found or is not a valid image.,,,,,,,,,ine
1110alejpve.jpg,color,1.0,#CDA291,0.55,#91614C,0.45,#B1886C,7.0,88.24,ine
1110gwenpan.jpg,color,1.0,#BE846C,0.68,#674132,0.32,#A87F64,6.0,88.23,ine
1111danimc,1111danimc.jpg is not found or is not a valid image.,,,,,,,,,ine
1111dennpri.jpg,color,1.0,#6B4937,0.77,#A37E65,0.23,#775741,2.0,92.5,ine
1111enripve.jpg,color,,#9D7F78,0.62,#604C4A,0.38,#946C51,4.0,86.75,ine
1111migupan.jpg,color,1.0,#F0B09A,0.6,#B37060,0.4,#BE9D86,9.0,86.96,ine
1111victprd.jpg,color,1.0,#C18367,0.88,#613D30,0.12,#B1886C,7.0,91.51,ine
1112jessmc,1112jessmc.jpg is not found or is not a valid image.,,,,,,,,,ine
1112maripve.jpg,color,1.0,#CF997B,0.73,#6C4C3C,0.27,#B1886C,7.0,88.21,ine
1112sarapan.jpg,color,1.0,#E5A385,0.64,#714633,0.36,#B1886C,7.0,83.33,ine
1113dianpan.jpg,color,,#CF8C70,0.72,#5B3324,0.28,#B1886C,7.0,85.7,ine
1113lucepve.jpg,color,1.0,#F9B08D,0.86,#954E3D,0.14,#C5A691,10.0,86.09,ine
1113mayrmc.jpg,color,1.0,#D8A591,0.57,#805041,0.43,#A87F64,6.0,84.52,ine
1114esthpan.jpg,color,,#C9A690,0.58,#886751,0.42,#BE9D86,9.0,90.02,ine
1114juanpve.jpg,color,1.0,#CDA497,0.72,#80473F,0.28,#BE9D86,9.0,86.13,ine
1114mirymc,1114mirymc.jpg is not found or is not a valid image.,,,,,,,,,ine
1115brenpan.jpg,color,1.0,#CDAD9A,0.69,#826758,0.31,#C8AC99,11.0,91.55,ine
1115josepve.jpg,color,1.0,#C5907D,0.76,#8A5F52,0.24,#B1886C,7.0,90.76,ine
1115marimc,1115marimc.jpg is not found or is not a valid image.,,,,,,,,,ine
1410monipve.jpg,color,1.0,#DCB094,0.79,#76523E,0.21,#C5A691,10.0,89.36,ine
1410omarpan.jpg,color,1.0,#CE9986,0.86,#80584C,0.14,#B69279,8.0,90.51,ine
1410sergmc.jpg,color,,#B28A83,0.7,#7B5C55,0.3,#A87F64,6.0,88.43,ine
1411chripan.jpg,color,1.0,#E0A396,0.87,#8C534B,0.13,#C5A691,10.0,87.42,ine
1411meripve,1411meripve.jpg is not found or is not a valid image.,,,,,,,,,ine
1411rocimc.jpg,color,1.0,#DD9E8A,0.86,#634239,0.14,#BE9D86,9.0,87.36,ine
1412anapan.jpg,color,1.0,#B48975,0.57,#674938,0.43,#A87F64,6.0,88.0,ine
1412migumc.jpg,color,1.0,#A37E7B,0.5,#6F5452,0.5,#876249,3.0,86.76,ine
1412sandpve.jpg,color,1.0,#DDA381,0.58,#895847,0.42,#B1886C,7.0,86.41,ine
1413betsmc,1413betsmc.jpg is not found or is not a valid image.,,,,,,,,,ine
1413danipan,1413danipan.jpg is not found or is not a valid image.,,,,,,,,,ine
1413josepve.jpg,color,1.0,#D39881,0.84,#6E5147,0.16,#B69279,8.0,89.16,ine
1414marcpve.jpg,color,1.0,#C48A7A,0.71,#73493D,0.29,#A87F64,6.0,87.5,ine
1414maripan.jpg,color,1.0,#BF8E7D,0.76,#634136,0.24,#B1886C,7.0,88.45,ine
1414sagrmc.jpg,color,1.0,#CD9986,0.85,#5D4942,0.15,#B69279,8.0,89.46,ine
1415alonpan.jpg,color,,#C69B97,0.64,#8B6561,0.36,#B69279,8.0,86.45,ine
1415juanpve.jpg,color,1.0,#89572B,0.71,#C5986F,0.29,#876249,3.0,89.26,ine
1415marimc.jpg,color,1.0,#DDA898,0.7,#845748,0.3,#BE9D86,9.0,86.11,ine
1416albepve.jpg,color,1.0,#CF9F9D,0.84,#846662,0.16,#C5A691,10.0,87.0,ine
1416davimc.jpg,color,1.0,#B58373,0.85,#FC8205,0.15,#B1886C,7.0,92.15,ine
1416franpan.jpg,color,1.0,#CF977C,0.63,#804C33,0.37,#B1886C,7.0,86.96,ine
1417antopve.jpg,color,1.0,#D5AB8B,0.73,#89684E,0.27,#C5A691,10.0,90.88,ine
1417jjemc.jpg,color,1.0,#C16563,0.58,#723731,0.42,#876249,3.0,82.89,ine
1417luispan.jpg,color,,#F0BA80,0.7,#705A52,0.3,#BE9D86,9.0,82.79,ine
1418diegpan.jpg,color,1.0,#D7A79A,0.63,#946558,0.37,#BE9D86,9.0,87.33,ine
1418haidpve.jpg,color,1.0,#CF927A,0.65,#7E3E33,0.35,#B1886C,7.0,85.58,ine
1418salvmc.jpg,color,,#E1A291,0.68,#A36646,0.32,#B69279,8.0,87.75,ine
1419clarpve.jpg,color,,#D0997B,0.63,#804333,0.37,#B1886C,7.0,86.0,ine
1419edgapan.jpg,color,,#DC9C86,0.67,#8A6155,0.33,#B1886C,7.0,87.62,ine
1419juanmc,1419juanmc.jpg is not found or is not a valid image.,,,,,,,,,ine
