ent,p160101_codigohex,r_rgbd,g_rgbd,b_rgbd,proder_label
31,A77A62,167,122,98,6
31,9E7B65,158,123,101,6
31,9B6D53,155,109,83,8
31,8B5C48,139,92,72,9
31,936451,147,100,81,8
31,AB775E,171,119,94,6
31,80604C,128,96,76,9
31,AA7A5F,170,122,95,6
31,A26D56,162,109,86,7
31,C19078,193,144,120,4
31,A26F57,162,111,87,7
31,895D4B,137,93,75,9
31,94684F,148,104,79,8
31,7A5142,122,81,66,10
31,915D4B,145,93,75,9
31,996857,153,104,87,8
31,9D6D55,157,109,85,8
31,BA8E72,186,142,114,4
31,B58168,181,129,104,5
31,916553,145,101,83,8
31,A66C5A,166,108,90,7
31,AF8069,175,128,105,6
31,9A6851,154,104,81,8
31,AF7F66,175,127,102,6
31,95624B,149,98,75,8
31,8E6C52,142,108,82,8
31,A67A63,166,122,99,6
31,9E6B54,158,107,84,8
31,8D6351,141,99,81,9
31,8E6550,142,101,80,8
31,B58167,181,129,103,5
31,9B6D5C,155,109,92,7
31,9D725A,157,114,90,7
31,764F3F,118,79,63,10
31,B58464,181,132,100,5
31,BB9782,187,151,130,3
31,A07159,160,113,89,7
31,966453,150,100,83,8
31,AA7C66,170,124,102,6
31,966A56,150,106,86,8
31,A57360,165,115,96,7
31,9F6A57,159,106,87,7
31,9C6D5B,156,109,91,7
31,A77260,167,114,96,7
31,8D5D46,141,93,70,9
31,A56E55,165,110,85,7
31,9E6A51,158,106,81,8
31,896453,137,100,83,9
31,A2755A,162,117,90,7
31,93674E,147,103,78,8
31,966254,150,98,84,8
31,BE9172,190,145,114,4
31,8D644E,141,100,78,9
31,916751,145,103,81,8
31,9E6855,158,104,85,8
31,BC8D73,188,141,115,4
31,946851,148,104,81,8
31,805544,128,85,68,10
31,AA7C66,170,124,102,6
31,A97B60,169,123,96,6
31,A3735D,163,115,93,7
31,946D5C,148,109,92,8
31,9B6D5E,155,109,94,7
31,B78E70,183,142,112,5
31,BA8B6F,186,139,111,5
31,BE806D,190,128,109,5
31,955F4F,149,95,79,8
31,BB9373,187,147,115,4
31,B17F67,177,127,103,6
31,8B624C,139,98,76,9
31,895E4F,137,94,79,9
31,A67457,166,116,87,7
31,B18167,177,129,103,5
31,AC8060,172,128,96,6
31,9A7057,154,112,87,7
31,A26B54,162,107,84,7
31,BA8F6F,186,143,111,4
31,9C6C52,156,108,82,8
31,A57F63,165,127,99,6
31,8D6650,141,102,80,8
31,AB7561,171,117,97,6
31,8A5D47,138,93,71,9
31,7E5146,126,81,70,10
31,B88F72,184,143,114,4
31,A57F66,165,127,102,6
31,8B5C4B,139,92,75,9
31,9A735B,154,115,91,7
31,AB7B62,171,123,98,6
31,C7907C,199,144,124,4
31,8A5B45,138,91,69,9
31,94684F,148,104,79,8
31,AC7D5F,172,125,95,6
31,B57C66,181,124,102,6
31,A9765A,169,118,90,7
31,AD7D62,173,125,98,6
31,94654E,148,101,78,8
31,A47150,164,113,80,7
31,A26A52,162,106,82,8
31,B58A71,181,138,113,5
31,B28568,178,133,104,5
31,A16E55,161,110,85,7
31,8D5C4C,141,92,76,9
31,A47B65,164,123,101,6
31,B07E6A,176,126,106,6
31,865949,134,89,73,9
31,905F4C,144,95,76,9
31,8B5A46,139,90,70,9
31,996953,153,105,83,8
31,A97558,169,117,88,7
31,815749,129,87,73,9
31,6F4E41,111,78,65,11
31,BA8E70,186,142,112,4
31,825848,130,88,72,9
31,B68268,182,130,104,5
31,9C6B4B,156,107,75,8
31,8F6551,143,101,81,8
31,976A53,151,106,83,8
31,906148,144,97,72,9
31,A57B61,165,123,97,6
31,B88E72,184,142,114,4
31,9A6D58,154,109,88,8
31,976C5A,151,108,90,8
31,A6725E,166,114,94,7
31,A87961,168,121,97,6
31,AC7E65,172,126,101,6
31,7E6251,126,98,81,9
31,9E755B,158,117,91,7
31,7C5B4E,124,91,78,9
31,8F6654,143,102,84,8
31,784E3D,120,78,61,10
31,A4765E,164,118,94,7
31,906C53,144,108,83,8
31,A0715A,160,113,90,7
31,9F7260,159,114,96,7
31,926750,146,103,80,8
31,976A51,151,106,81,8
31,A27058,162,112,88,7
31,96684D,150,104,77,8
31,AC7E63,172,126,99,6
31,A4765C,164,118,92,7
31,9A705A,154,112,90,7
31,6F3E34,111,62,52,11
31,967054,150,112,84,8
31,9C6E53,156,110,83,8
31,A67B61,166,123,97,6
31,A5765D,165,118,93,7
31,8D5A48,141,90,72,9
31,A8745C,168,116,92,7
31,B58870,181,136,112,5
31,A2755D,162,117,93,7
31,95634C,149,99,76,8
31,93654E,147,101,78,8
31,9A705B,154,112,91,7
31,926D57,146,109,87,8
31,95674E,149,103,78,8
31,9D705C,157,112,92,7
31,9E6F5A,158,111,90,7
31,98694F,152,105,79,8
31,BF967B,191,150,123,4
31,7D5954,125,89,84,9
31,C18F79,193,143,121,4
31,A58067,165,128,103,6
31,935C51,147,92,81,9
31,B49074,180,144,116,4
31,906751,144,103,81,8
31,A67666,166,118,102,6
31,9E6C56,158,108,86,7
31,AD7E5F,173,126,95,6
31,B88266,184,130,102,5
31,6B5A45,107,90,69,10
31,BC9374,188,147,116,4
31,B78F72,183,143,114,4
31,AD8569,173,133,105,5
31,986F54,152,111,84,8
31,9E7359,158,115,89,7
31,AB7759,171,119,89,7
31,AB785B,171,120,91,7
31,A47257,164,114,87,7
31,A9745B,169,116,91,7
31,AB7457,171,116,87,7
31,AC7355,172,115,85,7
31,A17359,161,115,89,7
31,9F7660,159,118,96,7
31,956456,149,100,86,8
31,A37663,163,118,99,7
31,B68A70,182,138,112,5
31,8B5E4D,139,94,77,9
31,996650,153,102,80,8
31,A36F5C,163,111,92,7
31,9F7357,159,115,87,7
31,8F6349,143,99,73,9
31,866251,134,98,81,9
31,805544,128,85,68,10
31,956B54,149,107,84,8
31,C18871,193,136,113,5
31,7B5747,123,87,71,10
31,8E5F4E,142,95,78,9
31,87644C,135,100,76,9
31,926550,146,101,80,8
31,8D6148,141,97,72,9
31,A3755F,163,117,95,7
31,AB7961,171,121,97,6
31,785648,120,86,72,10
31,845747,132,87,71,9
31,815D4F,129,93,79,9
31,94644B,148,100,75,8
31,986C54,152,108,84,8
31,9B7257,155,114,87,7
31,9A6D52,154,109,82,8
31,916550,145,101,80,8
31,987058,152,112,88,8
31,8A5946,138,89,70,9
31,8E5947,142,89,71,9
31,A67C64,166,124,100,6
31,AE7D5C,174,125,92,6
31,A06F57,160,111,87,7
31,A27560,162,117,96,7
31,B18064,177,128,100,6
31,996B55,153,107,85,8
31,8F6A56,143,106,86,8
31,936750,147,103,80,8
31,966258,150,98,88,8
31,8D5E4C,141,94,76,9
31,875843,135,88,67,9
31,8A5B48,138,91,72,9
31,9E6D55,158,109,85,7
31,B38365,179,131,101,5
31,704737,112,71,55,11
31,986A50,152,106,80,8
31,865843,134,88,67,9
31,936858,147,104,88,8
31,885445,136,84,69,9
31,A5715C,165,113,92,7
31,956852,149,104,82,8
31,8D5E4D,141,94,77,9
31,987153,152,113,83,8
31,8A554B,138,85,75,9
31,A97D61,169,125,97,6
31,7A503F,122,80,63,10
31,A87762,168,119,98,6
31,9B6C53,155,108,83,8
31,996A57,153,106,87,8
31,996C52,153,108,82,8
31,B58568,181,133,104,5
31,B28A71,178,138,113,5
31,7A5745,122,87,69,10
31,A87B63,168,123,99,6
31,B3896B,179,137,107,5
31,A57E64,165,126,100,6
31,B38067,179,128,103,5
31,A67C62,166,124,98,6
31,A1785F,161,120,95,7
31,9A7059,154,112,89,7
31,B68D70,182,141,112,5
31,A57E64,165,126,100,6
31,946754,148,103,84,8
31,A77B5F,167,123,95,6
31,936351,147,99,81,8
31,8B5E4A,139,94,74,9
31,A5795F,165,121,95,7
31,B98569,185,133,105,5
31,AA715B,170,113,91,7
31,A87660,168,118,96,6
31,9E6C55,158,108,85,8
31,9A674E,154,103,78,8
31,895D46,137,93,70,9
31,BC8E78,188,142,120,4
31,94614D,148,97,77,8
31,885B48,136,91,72,9
31,A8785C,168,120,92,7
31,805645,128,86,69,10
31,B07D5C,176,125,92,6
31,9C6E55,156,110,85,8
31,B57C64,181,124,100,6
31,956855,149,104,85,8
31,B37D67,179,125,103,6
31,C09277,192,146,119,4
31,885D4B,136,93,75,9
31,9D7057,157,112,87,7
31,946D57,148,109,87,8
31,936C57,147,108,87,8
31,9C6E59,156,110,89,7
31,8E584E,142,88,78,9
31,AD7A61,173,122,97,6
31,AB795F,171,121,95,6
31,89634E,137,99,78,9
31,885A47,136,90,71,9
31,865C4B,134,92,75,9
31,845B4B,132,91,75,9
31,916755,145,103,85,8
31,966654,150,102,84,8
31,A27557,162,117,87,7
31,9C6F56,156,111,86,7
31,A06D5B,160,109,91,7
31,AF8069,175,128,105,6
31,9B6B55,155,107,85,8
31,936953,147,105,83,8
31,9F6E54,159,110,84,7
31,A57663,165,118,99,6
31,997359,153,115,89,7
31,95624D,149,98,77,8
31,9C6956,156,105,86,8
31,9D6D57,157,109,87,7
31,9F705B,159,112,91,7
31,AE7B5C,174,123,92,6
31,AB7C61,171,124,97,6
31,9C6952,156,105,82,8
31,A26F5B,162,111,91,7
31,A0725C,160,114,92,7
31,AB7662,171,118,98,6
31,8F6353,143,99,83,8
31,AD7C61,173,124,97,6
31,916451,145,100,81,8
31,7D5549,125,85,73,10
31,956854,149,104,84,8
31,9D6F57,157,111,87,7
31,A6745E,166,116,94,7
31,A57B61,165,123,97,6
31,A06B54,160,107,84,8
31,996E57,153,110,87,8
31,A67C66,166,124,102,6
31,7B5E50,123,94,80,9
31,885945,136,89,69,9
31,946754,148,103,84,8
31,C29578,194,149,120,4
31,9B6D58,155,109,88,8
31,BF8D72,191,141,114,4
31,855646,133,86,70,9
31,B8886A,184,136,106,5
31,91634D,145,99,77,8
31,C09073,192,144,115,4
31,895746,137,87,70,9
31,B17D63,177,125,99,6
31,825342,130,83,66,10
31,AB755C,171,117,92,7
31,A6745A,166,116,90,7
31,A8765E,168,118,94,7
31,AD755C,173,117,92,7
31,AD7C66,173,124,102,6
31,936551,147,101,81,8
31,8E624C,142,98,76,9
31,97654C,151,101,76,8
31,8C6352,140,99,82,9
31,734C3E,115,76,62,10
31,7F5644,127,86,68,10
31,8B5F47,139,95,71,9
31,A3785E,163,120,94,7
31,9F6B5E,159,107,94,7
31,B48871,180,136,113,5
31,865946,134,89,70,9
31,9F7055,159,112,85,7
31,94684D,148,104,77,8
31,997456,153,116,86,7
31,8D6049,141,96,73,9
31,9D6E59,157,110,89,7
31,93614C,147,97,76,8
31,91624C,145,98,76,9
31,875843,135,88,67,9
31,91634E,145,99,78,8
31,A1715A,161,113,90,7
31,936550,147,101,80,8
31,9D6E58,157,110,88,7
31,8F614E,143,97,78,9
31,805A44,128,90,68,10
31,9B6C58,155,108,88,8
31,B18265,177,130,101,5
31,A8795D,168,121,93,7
31,9C6F5A,156,111,90,7
31,9D6B53,157,107,83,8
31,AF8062,175,128,98,6
31,774B3A,119,75,58,10
31,AA795A,170,121,90,7
31,B2805F,178,128,95,6
31,B8896D,184,137,109,5
31,AD7C5E,173,124,94,6
31,B1795D,177,121,93,6
31,B8886B,184,136,107,5
31,AF7C5C,175,124,92,6
31,A87458,168,116,88,7
31,A6745A,166,116,90,7
31,975E4B,151,94,75,8
31,A37259,163,114,89,7
31,A0735E,160,115,94,7
31,AA785D,170,120,93,6
31,9D6856,157,104,86,8
31,96654E,150,101,78,8
31,AF7F6C,175,127,108,5
31,B6876C,182,135,108,5
31,996651,153,102,81,8
31,986E5B,152,110,91,8
31,AD7E67,173,126,103,6
31,C6A189,198,161,137,3
31,AD785D,173,120,93,6
31,9E735A,158,115,90,7
31,9B7158,155,113,88,7
31,A77259,167,114,89,7
31,A77B61,167,123,97,6
31,CA9E88,202,158,136,3
31,A8785B,168,120,91,7
31,8F6855,143,104,85,8
31,925D4F,146,93,79,9
31,976C55,151,108,85,8
31,8D5948,141,89,72,9
31,8F5F4E,143,95,78,9
31,A27155,162,113,85,7
31,AE7E62,174,126,98,6
31,9E6F5B,158,111,91,7
31,93614A,147,97,74,9
31,94634C,148,99,76,8
31,A87A60,168,122,96,6
31,855346,133,83,70,10
31,96664B,150,102,75,8
31,9F6851,159,104,81,8
31,AF846A,175,132,106,5
31,976A56,151,106,86,8
31,7B5545,123,85,69,10
31,906854,144,104,84,8
31,AA795F,170,121,95,6
31,B58465,181,132,101,5
31,AD7F62,173,127,98,6
31,B27A60,178,122,96,6
31,B38268,179,130,104,5
31,B27E62,178,126,98,6
31,A67358,166,115,88,7
31,A9775C,169,119,92,7
31,A16F56,161,111,86,7
31,A47962,164,121,98,6
31,A87862,168,120,98,6
31,845C52,132,92,82,9
31,896457,137,100,87,9
31,9F6D52,159,109,82,8
31,AD876D,173,135,109,5
31,9F7158,159,113,88,7
31,AE8265,174,130,101,6
31,A47157,164,113,87,7
31,AB795C,171,121,92,6
31,9B6A57,155,106,87,8
31,9C6B59,156,107,89,8
31,AD7F64,173,127,100,6
31,B48165,180,129,101,5
31,B78168,183,129,104,5
31,A8775D,168,119,93,7
31,A9785D,169,120,93,7
31,A2735B,162,115,91,7
31,AE7A68,174,122,104,6
31,AB7A5E,171,122,94,6
31,A8745B,168,116,91,7
31,A6725A,166,114,90,7
31,A9775D,169,119,93,7
31,946851,148,104,81,8
31,91654F,145,101,79,8
31,AA7255,170,114,85,7
31,AC765A,172,118,90,7
31,9F6C53,159,108,83,8
31,9A6B53,154,107,83,8
31,AE7E60,174,126,96,6
31,AD775C,173,119,92,6
31,865F4F,134,95,79,9
31,94674F,148,103,79,8
31,644740,100,71,64,11
31,906554,144,101,84,8
31,A26D57,162,109,87,7
31,844F41,132,79,65,10
31,9B6B51,155,107,81,8
31,93634E,147,99,78,8
31,94614A,148,97,74,8
31,B38261,179,130,97,6
31,93644B,147,100,75,8
31,C49776,196,151,118,4
31,966650,150,102,80,8
31,8D5F4B,141,95,75,9
31,A97A5F,169,122,95,6
31,8F604D,143,96,77,9
31,AB7A5F,171,122,95,6
31,826051,130,96,81,9
31,AD7867,173,120,103,6
31,845D4A,132,93,74,9
31,966C55,150,108,85,8
31,9A7058,154,112,88,7
31,87574A,135,87,74,9
31,9D6C57,157,108,87,8
31,B07F60,176,127,96,6
31,B78466,183,132,102,5
31,A77658,167,118,88,7
31,B47E66,180,126,102,5
31,9D6851,157,104,81,8
31,97644F,151,100,79,8
31,A36C52,163,108,82,7
31,93674C,147,103,76,8
31,A37157,163,113,87,7
31,8D6048,141,96,72,9
31,97684F,151,104,79,8
31,A6785B,166,120,91,7
31,A67557,166,117,87,7
31,B48676,180,134,118,5
31,9A6C51,154,108,81,8
31,85574B,133,87,75,9
31,AE7659,174,118,89,7
31,7F4F3F,127,79,63,10
31,88624C,136,98,76,9
31,A17059,161,112,89,7
31,A1725A,161,114,90,7
31,9E7359,158,115,89,7
31,A17558,161,117,88,7
31,B47E66,180,126,102,5
31,805141,128,81,65,10
31,996E54,153,110,84,8
31,906044,144,96,68,9
31,A17058,161,112,88,7
31,90644A,144,100,74,9
31,9E6D54,158,109,84,8
31,8B6150,139,97,80,9
31,845C4A,132,92,74,9
31,A2745E,162,116,94,7
31,976955,151,105,85,8
31,B6856E,182,133,110,5
31,91644F,145,100,79,8
31,765042,118,80,66,10
31,8F6049,143,96,73,9
31,9C6F58,156,111,88,7
31,7F5A4C,127,90,76,9
31,795445,121,84,69,10
31,693E38,105,62,56,11
31,94644F,148,100,79,8
31,9C6C52,156,108,82,8
31,765143,118,81,67,10
31,825E50,130,94,80,9
31,7D5747,125,87,71,10
31,895E4E,137,94,78,9
31,976B52,151,107,82,8
31,886950,136,105,80,9
31,764E3D,118,78,61,10
31,966F56,150,111,86,8
31,C6907C,198,144,124,4
31,855645,133,86,69,9
31,996C51,153,108,81,8
31,80584A,128,88,74,9
31,7D4F45,125,79,69,10
31,8F634C,143,99,76,9
31,7E5343,126,83,67,10
31,9E6B52,158,107,82,8
31,9A6C53,154,108,83,8
31,825B48,130,91,72,9
31,926652,146,102,82,8
31,9B6B52,155,107,82,8
31,8F6149,143,97,73,9
31,905749,144,87,73,9
31,936552,147,101,82,8
31,93674F,147,103,79,8
31,936551,147,101,81,8
31,916350,145,99,80,8
31,915844,145,88,68,9
31,846854,132,104,84,9
31,99735B,153,115,91,7
31,BA8E73,186,142,115,4
31,795F56,121,95,86,9
31,A67D5F,166,125,95,6
31,91644E,145,100,78,8
31,93634F,147,99,79,8
31,7E5642,126,86,66,10
31,6B463A,107,70,58,11
31,9A6F54,154,111,84,8
31,895B43,137,91,67,9
31,B07C5E,176,124,94,6
31,4E3933,78,57,51,11
31,90604B,144,96,75,9
31,885F4B,136,95,75,9
31,93634B,147,99,75,8
31,9E6F54,158,111,84,7
31,98664D,152,102,77,8
31,724C3D,114,76,61,10
31,9A6A52,154,106,82,8
31,A16A5F,161,106,95,7
31,825949,130,89,73,9
31,AB7D63,171,125,99,6
31,754C43,117,76,67,10
31,A17659,161,118,89,7
31,87524A,135,82,74,9
31,875843,135,88,67,9
31,8D5B48,141,91,72,9
31,A97A60,169,122,96,6
31,9A6C55,154,108,85,8
31,9B6750,155,103,80,8
31,AA7961,170,121,97,6
31,AF7E63,175,126,99,6
31,A17059,161,112,89,7
31,8B5E4B,139,94,75,9
31,784F43,120,79,67,10
31,95694F,149,105,79,8
31,815543,129,85,67,10
31,956A50,149,106,80,8
31,A97C60,169,124,96,6
31,845745,132,87,69,9
31,8F654C,143,101,76,9
31,835947,131,89,71,9
31,7C5442,124,84,66,10
31,97674E,151,103,78,8
31,89604B,137,96,75,9
31,814F40,129,79,64,10
31,895B45,137,91,69,9
31,744F42,116,79,66,10
31,8D5B46,141,91,70,9
31,A8725E,168,114,94,7
31,784F40,120,79,64,10
31,885F48,136,95,72,9
31,835646,131,86,70,9
31,916050,145,96,80,9
31,BA8D7B,186,141,123,4
31,865B47,134,91,71,9
31,BA8E73,186,142,115,4
31,845745,132,87,69,9
31,9B6650,155,102,80,8
31,906650,144,102,80,8
31,8A6851,138,104,81,9
31,895F4B,137,95,75,9
31,A17659,161,118,89,7
31,A77A5E,167,122,94,6
31,93684F,147,104,79,8
31,744F42,116,79,66,10
31,9A664F,154,102,79,8
31,91634D,145,99,77,8
31,A77A62,167,122,98,6
31,BF8468,191,132,104,5
31,9F786C,159,120,108,6
31,BA8D7B,186,141,123,4
31,826060,130,96,96,9
31,C99A71,201,154,113,4
31,865F46,134,95,70,9
31,A2795F,162,121,95,7
31,B2836A,178,131,106,5
31,866353,134,99,83,9
31,B7886D,183,136,109,5
31,91594F,145,89,79,9
31,8D5F4E,141,95,78,9
31,8E6056,142,96,86,8
31,AD735D,173,115,93,7
31,CE9B8B,206,155,139,2
31,90634E,144,99,78,8
31,AA7761,170,119,97,6
31,95694F,149,105,79,8
31,A67E66,166,126,102,6
31,AE8465,174,132,101,6
31,9B6751,155,103,81,8
31,A3755A,163,117,90,7
31,9E6B55,158,107,85,8
31,A07359,160,115,89,7
31,94614C,148,97,76,8
31,93614E,147,97,78,8
31,A1785C,161,120,92,7
31,9D6D54,157,109,84,8
31,976B54,151,107,84,8
31,A8755A,168,117,90,7
31,AD7A63,173,122,99,6
31,AF8367,175,131,103,5
31,9E6755,158,103,85,8
31,AE7A60,174,122,96,6
31,96664F,150,102,79,8
31,8D5C4C,141,92,76,9
31,A57C5D,165,124,93,6
31,B5856C,181,133,108,5
31,69463B,105,70,59,11
31,9B6B59,155,107,89,8
31,96644A,150,100,74,8
31,A67E66,166,126,102,6
31,6D5E48,109,94,72,10
31,976A57,151,106,87,8
31,AF7E63,175,126,99,6
31,724C40,114,76,64,10
31,815748,129,87,72,10
31,6A473B,106,71,59,11
31,815847,129,88,71,10
31,AE8063,174,128,99,6
31,795345,121,83,69,10
31,895D46,137,93,70,9
31,8D624B,141,98,75,9
31,785144,120,81,68,10
31,976735,151,103,53,9
31,9E6856,158,104,86,8
31,A3795F,163,121,95,7
31,956A56,149,106,86,8
31,8E6249,142,98,73,9
31,AC7F64,172,127,100,6
31,865B49,134,91,73,9
31,7F5E4D,127,94,77,9
31,865749,134,87,73,9
31,AD7C63,173,124,99,6
31,8B5C4B,139,92,75,9
31,A36D55,163,109,85,7
31,8E6454,142,100,84,8
31,795246,121,82,70,10
31,7F5546,127,85,70,10
31,AC7B64,172,123,100,6
31,B79171,183,145,113,4
31,A77B64,167,123,100,6
31,95654F,149,101,79,8
31,A87863,168,120,99,6
31,92624D,146,98,77,8
31,9A6B52,154,107,82,8
31,9B6852,155,104,82,8
31,AB7C64,171,124,100,6
31,A36F58,163,111,88,7
31,A7735E,167,115,94,7
31,A6725A,166,114,90,7
31,A3715F,163,113,95,7
31,B98F75,185,143,117,4
31,AE7B64,174,123,100,6
31,996752,153,103,82,8
31,996A4E,153,106,78,8
31,91634C,145,99,76,9
31,A27254,162,114,84,7
31,855E4C,133,94,76,9
31,694B3F,105,75,63,11
31,9C6B55,156,107,85,8
31,6B4635,107,70,53,11
31,845841,132,88,65,10
31,9C715B,156,113,91,7
31,A77862,167,120,98,6
31,815644,129,86,68,10
31,805647,128,86,71,10
31,7D5849,125,88,73,10
31,88564A,136,86,74,9
31,92674D,146,103,77,8
31,8F634E,143,99,78,9
31,7F5745,127,87,69,10
31,AD7F62,173,127,98,6
31,9E6C50,158,108,80,8
31,8F5F4C,143,95,76,9
31,90604B,144,96,75,9
31,9A6C50,154,108,80,8
31,9A6E55,154,110,85,8
31,A77A63,167,122,99,6
31,885A47,136,90,71,9
31,875F4B,135,95,75,9
31,9D6F54,157,111,84,7
31,8B5D47,139,93,71,9
31,7E5548,126,85,72,10
31,885B49,136,91,73,9
31,8B6A4F,139,106,79,8
31,996D57,153,109,87,8
31,896451,137,100,81,9
31,855940,133,89,64,9
31,865B42,134,91,66,9
31,8F664D,143,102,77,8
31,825D4B,130,93,75,9
31,8B5747,139,87,71,9
31,A6765D,166,118,93,7
31,90644B,144,100,75,9
31,976E5B,151,110,91,8
31,A07155,160,113,85,7
31,B2826C,178,130,108,5
31,956751,149,103,81,8
31,98694E,152,105,78,8
31,996953,153,105,83,8
31,A2755E,162,117,94,7
31,B49074,180,144,116,4
31,80594A,128,89,74,9
31,B1866D,177,134,109,5
31,8D614D,141,97,77,9
31,7D5346,125,83,70,10
31,83604E,131,96,78,9
31,926A54,146,106,84,8
31,9F7059,159,112,89,7
31,976551,151,101,81,8
31,855D4F,133,93,79,9
31,805A48,128,90,72,9
31,85604D,133,96,77,9
31,A37359,163,115,89,7
31,90614C,144,97,76,9
31,956854,149,104,84,8
31,8A6049,138,96,73,9
31,875B48,135,91,72,9
31,956249,149,98,73,8
31,754E40,117,78,64,10
31,986A52,152,106,82,8
31,9F755A,159,117,90,7
31,8C624F,140,98,79,9
31,986B4E,152,107,78,8
31,906A56,144,106,86,8
31,8B654C,139,101,76,9
31,9F745A,159,116,90,7
31,7A4D3E,122,77,62,10
31,8A5B48,138,91,72,9
31,9B6150,155,97,80,8
31,946254,148,98,84,8
31,885F4D,136,95,77,9
31,8F5E4A,143,94,74,9
31,AA7A6A,170,122,106,6
31,A17154,161,113,84,7
31,A26C56,162,108,86,7
31,8E664F,142,102,79,8
31,A0705D,160,112,93,7
31,9F6850,159,104,80,8
31,855745,133,87,69,9
31,AE8568,174,133,104,5
31,A87C5F,168,124,95,6
31,B17960,177,121,96,6
31,775144,119,81,68,10
31,895F4A,137,95,74,9
31,9D715A,157,113,90,7
31,825545,130,85,69,10
31,91634B,145,99,75,9
31,926249,146,98,73,9
31,845847,132,88,71,9
31,7F5342,127,83,66,10
31,835444,131,84,68,10
31,986850,152,104,80,8
31,986C53,152,108,83,8
31,976852,151,104,82,8
31,A6775C,166,119,92,7
31,8D5C4A,141,92,74,9
31,95674F,149,103,79,8
31,7D5343,125,83,67,10
31,A06E56,160,110,86,7
31,9E6757,158,103,87,8
31,AD7662,173,118,98,6
31,94644E,148,100,78,8
31,967055,150,112,85,8
31,A78363,167,131,99,6
31,A87F66,168,127,102,6
31,805C4E,128,92,78,9
31,92624D,146,98,77,8
31,9B7157,155,113,87,7
31,8F644D,143,100,77,9
31,A98369,169,131,105,6
31,AF7E65,175,126,101,6
31,A87761,168,119,97,6
31,926554,146,101,84,8
31,AF8166,175,129,102,6
31,97674E,151,103,78,8
31,976B56,151,107,86,8
31,7E5445,126,84,69,10
31,AF7C64,175,124,100,6
31,9E7155,158,113,85,7
31,966954,150,105,84,8
31,9F6851,159,104,81,8
31,9C6854,156,104,84,8
31,93634F,147,99,79,8
31,B5886D,181,136,109,5
31,976855,151,104,85,8
31,B48668,180,134,104,5
31,8B6352,139,99,82,9
31,97614C,151,97,76,8
31,895C4C,137,92,76,9
31,554B44,85,75,68,11
31,B0796D,176,121,109,6
31,7C574A,124,87,74,10
31,A1735C,161,115,92,7
31,AB7D63,171,125,99,6
31,966B5A,150,107,90,8
31,9C6A53,156,106,83,8
31,8D634E,141,99,78,9
31,B48365,180,131,101,5
31,AF7C61,175,124,97,6
31,8E624D,142,98,77,9
31,A7755E,167,117,94,7
31,8E634C,142,99,76,9
31,845846,132,88,70,9
31,A88161,168,129,97,6
31,885E4A,136,94,74,9
31,936652,147,102,82,8
31,8E6252,142,98,82,9
31,7B5545,123,85,69,10
31,8A6152,138,97,82,9
31,8E5F52,142,95,82,9
31,865F49,134,95,73,9
31,825849,130,88,73,9
31,744B40,116,75,64,10
31,885842,136,88,66,9
31,885742,136,87,66,9
31,815746,129,87,70,10
31,A1715C,161,113,92,7
31,7B5042,123,80,66,10
31,765144,118,81,68,10
31,A06D57,160,109,87,7
31,7A5548,122,85,72,10
31,91604D,145,96,77,9
31,895F4E,137,95,78,9
31,81604B,129,96,75,9
31,9D735D,157,115,93,7
31,795141,121,81,65,10
31,875946,135,89,70,9
31,8D6151,141,97,81,9
31,A06A59,160,106,89,7
31,8C6352,140,99,82,9
31,875F4A,135,95,74,9
31,AC8463,172,132,99,6
31,7F5645,127,86,69,10
31,916953,145,105,83,8
31,926A55,146,106,85,8
31,89614F,137,97,79,9
31,956D56,149,109,86,8
31,90695F,144,105,95,8
31,A0795C,160,121,92,7
31,94654F,148,101,79,8
30,AA785D,170,120,93,6
30,A06B50,160,107,80,8
30,956C50,149,108,80,8
30,D1A687,209,166,135,2
30,8F5E4C,143,94,76,9
30,A57463,165,116,99,7
30,A2735A,162,115,90,7
30,725143,114,81,67,10
30,765245,118,82,69,10
30,A87F68,168,127,104,6
30,9B6B55,155,107,85,8
30,98674E,152,103,78,8
30,7F4F41,127,79,65,10
30,9C6E52,156,110,82,8
30,A67B5F,166,123,95,6
30,956952,149,105,82,8
30,B67D5F,182,125,95,6
30,AD7E60,173,126,96,6
30,9B6B55,155,107,85,8
30,A17159,161,113,89,7
30,9F6F56,159,111,86,7
30,936851,147,104,81,8
30,DCB494,220,180,148,1
30,A47A61,164,122,97,6
30,AB8B76,171,139,118,5
30,C1937B,193,147,123,4
30,A77A66,167,122,102,6
30,A87254,168,114,84,7
30,E1B68D,225,182,141,1
30,A37256,163,114,86,7
30,957557,149,117,87,8
30,AF8068,175,128,104,6
30,C29C7A,194,156,122,3
30,865746,134,87,70,9
30,BB836B,187,131,107,5
30,603937,96,57,55,11
30,91614E,145,97,78,9
30,8D5F4B,141,95,75,9
30,91664E,145,102,78,8
30,926351,146,99,81,8
30,A77A5C,167,122,92,7
30,986D53,152,109,83,8
30,97684E,151,104,78,8
30,A36F57,163,111,87,7
30,A77A62,167,122,98,6
30,A77159,167,113,89,7
30,8F674F,143,103,79,8
30,A26D57,162,109,87,7
30,926451,146,100,81,8
30,B8856E,184,133,110,5
30,B58271,155,103,84,8
30,8B5952,139,89,82,9
30,9D6B5B,157,107,91,7
30,C09575,192,149,117,4
30,D0B097,208,176,151,1
